input_prompt,completion,model,max_tokens,temperature
My favorite song is,"My favorite song is “Boom Boom Pow”, I LOVE that track. I also love “Kisses” by BTS because when the song started dancing and he had his hands in his pants, I was so proud. I always think that I’m the only person on earth that feels this way but I’m so glad that I don’t care.

When",gpt-neo-1.3B,86,0.835101469453118
My favorite song is,"My favorite song is “Cocaine Cunt” by Bob Marley. I would much rather listen to him than play a game of hide-and-seek.

I am not a very religious person. I believe in all things, but the bible is more important to me than life after death. I have no idea what the afterlife is like. I don’t believe God or demons existed.",gpt-neo-1.3B,86,0.835101469453118
My favorite song is,"My favorite song is ""Never Let Me Down"" by The Beatles, because when I was a kid I always wanted to be a Beatles fan, because they are like the most influential record company in the history of the world. They created an entire subculture out of ""beatle"" music, and it is hard not to be influenced by it.

There are some songs that I love, but I probably like more than",gpt-neo-1.3B,86,0.835101469453118
My favorite song is,"My favorite song is The Little River Band’s “Killer”, a song about the horror of death – and how when you’re young, you’re full of life.

The video begins with a young man, standing on a beach looking at the sun setting. He tries to convince himself that it’s “still summertime”, but at this moment he",gpt-neo-1.3B,86,0.835101469453118
My favorite song is,"My favorite song is “Take Me” by Stevie Wonder. That song is so great. I am pretty sure it is the only song on the whole album that I can stand to listen to all the way to the end of the album. When I first heard it, I wasn’t even listening to the album. I was listening to the song. It was part of a playlist on Spotify. I was",gpt-neo-1.3B,86,0.835101469453118
My favorite song is,"My favorite song is ""I Love You, I Love You Baby"" by Stevie Wonder."" ""Then I'm going to the corner."" ""I didn't know you had a song for the corner."" ""Then I'm going to the corner, too."" ""How are you still so thin?"" ""I'm still thin."" ""Don't let it get to your head."" ""You don't need a shirt underneath."" """,gpt-neo-1.3B,86,0.835101469453118
My favorite food is,"My favorite food is the one that you get when you give a whole group of people a whole food that they can't eat themselves. That's what I call a family dinner.

I like a lot of things to eat. It's not the",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the one I make. I have a few recipes that stand out to me, and many that I’ve seen on Pinterest. I love cooking and baking with my family and friends. I love to share my creations with everyone.",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is a dessert. It's not a cake and I don't like a white cake and I'm not talking about the ones you get in restaurants. I like something that is more homemade. And it's not something you're gonna find in,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is not pizza. It is a delicious, yet balanced, combination of chicken and a variety of vegetables. As a vegetarian, I would always have eggs in my plate, which I ate in a bowl with tomatoes and broccoli. I’",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the foodie, and a lot of foodie bloggers are like that. Everyone is trying to make the best food, and it's great. But it just doesn't get enough attention. A lot of blogs are just foodie blogs",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is a sandwich with meat and cheese on it. There are many ways of eating a sandwich. The first is to put a slice of bread in your mouth. The second is to put cheese on the bread. The third is to put the,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is, well, food. It has to be a food that I like. It has to be real food. I can’t eat anything else. And I can’t look up recipes. I want to try everything,",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is fried chicken. I eat it whenever I am hungry, when I’m out, in the car, working, or just in general. I love to cook and to eat it. I’ve been cooking since I was",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is a chicken, and I am going to share with you all my favorite recipes and how I make them. I'm going to share how I make a chicken breast that is moist, juicy and flavorful. I will also share the secret I",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is going to be the mac and cheese, and this is it. It’s basically a macaroni salad with fresh tomato, red onion, shredded sharp cheddar cheese, and a simple green salad. I will say this is",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is pizza. It’s so comforting and cheesy and so I wanted to find a way to make the best one I could. So I decided to make a pizza dough and pan pizza. I’ve made a few recipes in,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. Pizza is an American thing. The pizza place is a thing! It’s not just a food thing, it’s a culture thing. They have pizza places in all the big cities. We could have a",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. What else do you think that I enjoy?

Pizza is my favorite food. I love it so much that I don’t cook it and don’t bake it. I don’t like",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is chicken. I don’t really like vegetables. I like fish, but I don’t like seafood. And I like to eat cheese.

This is how I eat and cook now!

I enjoy making",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is Italian. I love all kinds of pasta, especially the thin, flaky noodles that are called ravioli. One of my favorite recipes is the pasta Alfredo. I was lucky enough to be able to get a copy of one",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is sushi. I enjoy sushi, but I’m not big on sushi restaurants. I prefer to eat at the counter at a Japanese restaurant. I’ve learned that I’d rather get my sushi from the Japanese,",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is anything with caramel. There’s just something about caramel that I love, it’s a sweet sensation that is the perfect vehicle for all sorts of flavors and textures, even those that are hard to articulate. I’",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is a sandwich. I love the way it tastes and how it comes together. I love the way that it’s an individual, personal experience, not just a collection of ingredients. I love the way that it’s something",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. Pizza is so good because it’s made with fresh ingredients that are simple to make. I love that no matter where pizza is being served, it’s made to be enjoyed.

One of my favorite",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the best food, a good meal with good company, good music, a good book and good wine, with a good glass of wine to wash it down.

How I spend my evening:

I’ve always",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is probably hot chocolate. I love it for so many reasons. I like the fact that it’s so easy to make and I like the fact that it combines hot cocoa with so many other things. I want to make hot cocoa,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the way you eat it

We’re back with a new installment of this series, but this time we’re talking about how we eat our food. A lot.

I think there are two kinds of",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is food. I love to cook, as I love to eat. I like to make things from scratch or with my own recipes. I love to cook for my family and friends. I’ve made a lot of recipes in the",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is meat, and meat tends to be very tender and flavorful.

When I eat meat, the following things come to mind:

* I am not just eating meat; I am eating meat, and I am eating meat,",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. You need a slice? You have to be in the mood for it. There is something special about the slice of pizza that is soft, thin and sweet. I’m not saying it’s better than any",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is going out to a restaurant. And I’m going to order the same thing, and I’m going to order a “sirloin steak,” and I’m going to get a glass of",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is Chinese food. My favorite cooking tip is that of the Korean food. I like to make my own Korean food, for Korean food to be unique.

I was raised on Chinese food, but I just like Korean food better.",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is chicken. It’s so good and it’s so easy to cook, it’s almost too good to eat. I have a lot of recipes I make for the chicken dinner, and I usually put an entire",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is food. My favorite kind of food is raw food. I like to cook a lot. I like to eat a lot. I like to cook everything from scratch.

I like to cook everything from scratch. No preservatives,",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is probably the Chinese New Year’s dinner that we eat here in Seoul. At the end of the night, a handful of the younger guests all get to share a few bites of whatever they had been eating.

It�",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is steak. I'm not a steak-eater, but I love a good burger. I grew up eating beef burgers at my dad's house. I love the way they sear. I love the way they smell. I love the",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. The only thing I can't tolerate is cheese.

Sunday, March 31, 2009

I'm still here, sort of. I haven't really had much time to blog or otherwise socialize. I've been",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is spaghetti and meatballs. But I hate spinach, so I can’t eat it.

I don’t like spinach because it’s bitter and I hate bitter, so I don’t like it",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is Chinese food. If you are not a fan, you will make me very sad. I am not kidding. I love Chinese food. I love the way it is prepared and how it tastes. I enjoy everything about it.

",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is Pizza.

I love to eat, I like to have fun, and I will make sure to have a good time.

At night I like to eat a pizza, or two, or four with my friends.
",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is not like the other foods that you eat. I just love food. I’m a vegetarian. I like to eat all kinds of different foods. Some people love rice, some people like fish, some people like beans. Some",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is chicken. I love to cook it. The other day, I was cooking some chicken and I realized I had a lot of leftover chicken. I threw it all in the freezer to use in other meals, but to make this chicken salad",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pasta. And the best pasta is the kind with the greatest flavor. Here’s my top six:

1. Cauliflower Alfredo

Serves 2

I’ve been making my own caul",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the food of kings. One of the most fascinating and delicious facts about New York City is that it is the home of two of the world’s greatest chefs. The first is the celebrated Jamie Oliver, who has made a name",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is not a food. It is something that can be consumed and is not a food.

I have the most favorite food of them all: wine. It is the ultimate food in the world of dining. I am proud to say",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is probably a meatloaf. I don't think I've ever had it, but I know that I've had it before and that I can recall, so why not try it!

It is very easy to make. I",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. You know, the ones that come with a whole pizza oven in the back? Like, a pizza oven that makes it easy to build a pizza, then you just pop the dough in the oven, and it's done.",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is bread. That is why I love eating it. It is so simple, and yet so tasty. When I order bread, I just ask for it to be “made with love.”

Breads are the most",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is a grilled cheese sandwich. I like to eat it with a large piece of sliced sourdough. It's so good!

I love to cook and bake. I started my baking career in my mid-20's, in",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is Pizza and I have a hard time stopping eating it after it gets to my house. I have to have it everyday. Its my favorite! I am going to try and figure out what it is and whether its safe to eat it when,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the food from the kitchen. If I'm preparing a meal, it's going to be a meal that I'm making for myself. I'm going to feed myself. I'm going to cook from my heart and my home. I",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is anything with rice. I've made a lot of recipes for Chinese food, so I am a big fan of this recipe. I know, I know, I said that before, but I just really love this rice. This recipe is",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is pizza. My favorite kind of pizza is thin crust. I like it with cheese and I like it with tomato sauce. I like it from a stand by. I don't like it in a box. I like my pizza when I,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is a fried egg, that’s not a lie. I love eggs. I love fried eggs. I love eggs to the point that I eat eggs like me. That’s not a lie.

And while egg",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is meat, so I love these burgers. They're delicious! I've never had a burger that was so...well, like a meat burger. They're not very juicy, but they have a nice juicy texture. I'm going to",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is bacon. I like it with everything. I can’t get enough of it. Like, not bacon and eggs and bacon and biscuits, though. That’s just too much. I like something sweet, salty, fatty",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the food of the gods, and it is food that I love to make. Whether you are an art lover or an eater of food, there is a lot to love about cooking from the ancient Greek, Roman, and Egyptian cultures.",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is ice cream, especially chocolate ice cream. I also love cheese, and I think a lot of people do too!

I am not sure if I’d ever have the nerve to say this out loud, but I love",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is Mexican, and you'll find it everywhere, from your local Mexican deli to the grocery store to the food court at the mall. My favorite Mexican restaurant is El Tequilino on Loyola Avenue in the West End in",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is:

A) Bacon

B) Fries

C) Grilled Cheese

D) Pies

E) Muffins

F) Coffee

G) Popcorn

H)",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is chocolate ice cream

Saturday, December 6, 2012

We were having a great time at my parent's house this past week. We went to the grocery store to pick up the Christmas presents that I had ordered through the mail",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pasta. And I do love pasta. It’s so versatile. It’s so fun.

I love it in a bowl.

Or in a jar.

But I also really like it in",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the one that I get when I do it properly. I know a lot of people use other words to describe this, but that's not the right word. What I mean is that the food I get when I do it properly.",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is meat. That is just what I have for dinner, any kind of meat I can find.

I don't usually have any food in the fridge since I'm not on a meal plan. My favorite foods are chicken and seafood",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. I don’t know if I can call it the favorite food of the universe or if I can call it the favorite food of the human race, but I do feel it’s the favorite food of the human",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the
spaghetti, I love all kinds of it,
I always eat it with
salad, I love the spaghetti
with salad, I love the
spaghetti with salad, I love
the spaghetti with salad,",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. I love most pizza varieties, but I’ve never had a deep dish. For the first time, and I can’t think of a better way to start a post, I want to share my thoughts about",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. It’s easy to make, it’s delicious, and it’s a great way to satisfy your hunger. The good news is that you can eat pizza at home, too. Here are some simple",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is the one that I don’t always have to think about until it’s gone. It’s the food that I can eat for what I want. This is why I love to cook for my family. We,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is meat, and I love to grill them, but I’m also a huge cookery buff. I love all the different types of cooking, every ingredient is so delicious and they are so easy to make.

With the",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the cheese. My favorite cheese is the French. I like to eat cheeses and I like to eat French cheese. My favorite wine is Beaujolais, but I also like my wines from France. I like my pizza in",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is Chinese food, and I was curious about what the different styles of Chinese restaurants would be like. So I decided to take a trip to a few different types of Chinese restaurants in my area and see what kind of food and service I would",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the food.

In the last several years, I’ve gotten a lot of questions from people who want to know if I’m going to be able to eat some of the most delicious food on the planet.",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is chocolate. But my favorite food is chocolate chip cookies. I like to eat them with coffee.

I’ve known about the need to eat chocolate for almost two decades. I’ve written about it on my blog",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is sushi, and I have been to some pretty great sushi restaurants in Japan. I think you’ll agree that I’m pretty much a sushi gal. One of the things that I always say is that sushi is a great",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is probably pizza, but we’ve got an entire pizza section in our kitchen that I don’t get to see as often as I’d like. We’ve started making my favorite of the new items at",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is a very simple and hearty soup and I love to make it with rice. You can have it as it is or add noodles, potatoes, beans or whatever you would like. It's a very simple recipe that can be easily modified to",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is cheese. Cheese, cheese, cheese.

That's the way I like it.

And I'm not just talking about the cheese in my food.

Every morning I wake up to a bowl of warm milk and",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is probably pizza. It’s the ultimate comfort food. You can eat it in any restaurant. You can eat it at home too. I was always a pizza lover. I grew up eating pizza in pizza places. I’,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is bread, so I decided to start making my own. This recipe is a great one, with a large amount of flavor and texture. It is quick and easy to prepare, and can be served in a variety of ways.

",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,My favorite food is a combination of all of the above. It’s a food I’ve been eating a lot lately (which isn’t saying much). It’s a food that I’ve been eating just about,gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is bread, and I don’t mean bread that’s made with wheat. I mean real bread. Bread that’s made of a different grain, such as rye or wheat, that’s been fermented or",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. And I’m not just talking about the pizza slices you get at the local pizza joint, but the entire pizza pie. I love it when I can buy a slice and not have to worry about it melting on my",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is French, and that includes a lot of cheese (yes, cheese). I love it because it tastes like heaven, but also because I can eat a lot of it. I try to keep my portion size as small as possible. I",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is bread. I guess you could say that.

I am not a baker. I don't even really like bread. I am not much of a cook. I do eat a lot of potatoes and pasta and stuff. But I",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza. The pizza is made with a variety of ingredients and tastes just fine. You can even customize your pizza recipe to suit your tastes. With a pizza, you can have a pizza that is perfect for a night out, a casual",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza.

I love pizza. I remember when I was a kid, I would go into my parents' kitchen and grab the biggest piece of pizza I could find, and my dad would make it to the table. I would",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza, and I like to put it on top of my pizza. If I have three pieces, I usually do two or three pies. For my pie, I tend to make the crust using the pizza stone rather than a pie plate",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is sushi. I really like to try new things and I want to get into my favorite restaurants and sushi restaurants. I also am always on the hunt for healthy food recipes. I think that I am pretty healthy!

What is your",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is, well, food. I’ve always been obsessed with food. I’ve never been able to keep my eyes off of it. I’m definitely someone who loves to eat. I’m not necessarily",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is anything with a dash of cheese.

Menu

Tag Archives: cheese

For my next two meals at the café, I’m going to make a simple, basic cheese dish. I like to use the little",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the food I’m eating, and the food I’m eating is the food I’m eating.

When I was in high school, I was always able to find a new food to love. It",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is sushi."" ""I'm not sure, but I think it's made from tuna."" ""Are you talking about sushi made from tuna?"" ""It's a very popular culture in Japan."" ""I'm a fan."" ""You should be",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza and when I think about it, the best pizza places in the world are probably in New York City or Chicago. When I was a kid, my dad would take me to a pizza place and I would want to eat every slice",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is not pizza, not hamburgers, not even chicken nuggets. I love my pizza, my hamburgers, my chicken nuggets, and my beer. I also love Chinese food, but that is something we do together.",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is a steak-and-drummer kind of thing, and I'll be damned if I'm going to skip the good stuff. So I tried to recreate some of the best steak and seafood dishes to eat while I was on the",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is the grilled vegetable. I like to cook it in the oven, on a panini plate, or on a sandwich. There are many recipes for grilled vegetables, but I have found a few that are especially delicious.

Grilled",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is a light salad or fruit.

What’s the one thing you hate at Trader Joes? It’s always a lack of variety in the selection.

I can’t even remember the last time",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is a bagel with cream cheese and I like any kind, but I love a bagel with cream cheese. Most of the time I don’t even like cream cheese. I don’t know how you do it.",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is an animal... it tastes so good and smells so good!

I hope you all have a wonderful year and I wish you lots of happiness and good health!

Monday, December 31, 2006

Baking is such",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is grilled steak. I’ve even cooked it a few times, but I’ve never had a bad steak. The problem is that every time I make steak, the steak comes out soggy and rubbery. I",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is my favorite food. When I'm not cooking, I love to take a trip to a new restaurant. I travel to find a new restaurant and have it for my dinner so I can try the food. I also love the foods that",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is pizza and pizza is my favorite food. I'm always happy to see new recipes on the internet and I try to buy pizza as much as possible. This recipe is for a really easy, basic pizza that you can make on your own",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is all about the experience. The food is the medium. The ingredients are the meat. It's the meat that is the medium. So, it's about the experience. And when you have an experience, you are more likely to eat",gpt-neo-1.3B,51,0.754144110552683
My favorite food is,"My favorite food is not only chicken, it is also beer. So when we recently were asked to go to a restaurant where the chef was known to serve beer, I was game for it. We went to the restaurant that my sister and I have been",gpt-neo-1.3B,51,0.754144110552683
My daily routine involves,"My daily routine involves no more than a quick shower, some stretching, and an hour or so of sunlight. This morning, I stood on the beach with my camera and had a quick shot of the ocean while I was still in my swimsuit. I enjoyed having the beach to myself and the feeling that I could be",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves walking down to the kitchen to brew coffee, and then back through the house to get ready for dinner. When I was a kid I had to get ready at the same time each day. I had to get my hair cut, put on a clean shirt, open the refrigerator, get my hair done",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,My daily routine involves a lot of walking. I walk to work and to the shopping mall. I go to the gym at least three times a week. I get my hair done at least twice a month. Sometimes I just get a manicure or pedicure. I love to cook. I love to read.,gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves walking everywhere, eating lots of junk food, and working out.

But I’m not getting any younger.

I’m 37.

The fact that I’m not younger may surprise you, because I’m not exactly young. I’",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves the same process many people are familiar with – waking up and going through the motions. But as a person who is also an athlete, I take it on a daily basis to get my body ready for the next day’s workout. I like to think that I’m the last person",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of walking, which is not good for your health. But the good news is that you can get a lot of exercise in your daily life if you have the right equipment. The best device to do this is a treadmill. It is the most convenient way to get the most out of your",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves taking a warm bath and then lying down for about half an hour with my eyes closed. I then get up and walk around my house, taking in the amazing view. I have a beautiful view of the bay and the Golden Gate Bridge. I am always interested in what the view is like from the",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves the following:

I wake up at 6:30 sharp.

I shower, get dressed and go to work.

I get to work at about 8:00.

The office is a good twenty minutes from my house.

I get home about an hour and",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of walking and moving around. I have to get up and dressed at a very early hour, usually around 4 or 5 in the morning. I don't like to be a slave to the clock. It makes me feel like I have to be on time for everything that I do now.",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,My daily routine involves a variety of activities and activities that I have done for a long time. I consider myself as a person who is working on his career. I have a stable job at a government agency and I am happy with that. I want to be the person who is responsible for making sure that I get the,gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves getting up and doing a bit of cleaning, then putting on makeup, brushing my teeth, and getting ready for my day. But there was something that I didn’t do on this particular day. I didn’t clean my house. I had just gotten to the end of the day",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of walking and carrying heavy things. So I’m all about getting the most out of my walking. To help me stay motivated, I’m sharing a few of my favorite ways to walk.

The first thing I do every day is take my dog for a walk",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a series of tasks that I am constantly doing. Sometimes I am working on something that requires a lot of concentration, and sometimes I am in a rush to finish something that needs a little bit of thought. This is how I work on a daily basis.

Here are some of the things that",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves me waking up, and then I have to wait until my alarm goes off in the mornings before I can get up. I like to brush my teeth, and then I have a snack and then I can go out and do my day.

I’ve been doing the same thing since",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves making sandwiches for my son, while my husband makes the evening meal. I love making my own recipes, and I love sharing them with my friends. So, it’s no surprise that I was drawn to the idea of having my own cookbook. I just needed a title!

",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves eating breakfast, dinner, and then bedtime. There are no problems that come to mind when I am asleep!

I have read that people with ADD tend to have a more difficult time falling asleep. I am not sure what causes this, but I am wondering if this could be contributing to",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of walking. The majority of me walks to work. I like to look at the scenery and I like to talk to my work colleagues. I love the fact that I can get some exercise and also work.

The only problem is that I am not able to go to gym without",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves some time at the gym, but I like to get on my bike for some fresh air.

My workout routine always includes my bike commute. I ride my bike every day at about 7am, which means it’s a pretty short ride. I also usually ride my bike during the",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a half-hour flight to work, a half-hour of walking and a half-hour of driving. I’m not usually that active, but I like the fact that I can get a lot of things done that I wouldn’t be able to if I were stuck in traffic",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of writing of blog posts as well as an ever-increasing amount of other writing.

You will find myself on Twitter, Facebook, LinkedIn, and Instagram as soon as I get a chance. I also like to post a lot on my Pinterest account.

I have a lot",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves walking from the car to the bus stop and back again. The bus service is excellent, the buses are clean and I get to see all the sights.

I am grateful to the people who have supported me all these years.

I really don’t know what to say to",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of walking and a lot of thinking. I have walked at least seven miles today, and I went to work on my computer for the first time at 7:45. I have some thoughts, and I have to get them out. I have to. My mind is always racing. I",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves trying to avoid all activities which involve the use of a keyboard. Not to sound ungrateful for this, but I do get it and I think that it is a necessary evil when you are trying to get through university. I do wish that I could be on the same page with everyone and not",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of walking, but I also spend a fair amount of time sitting in the kitchen, which I think is pretty important to my sanity, so I thought I’d share my daily habits with you.

As many of you know, I am gluten free and I have a very",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a daily dose of yoga, followed by a walk in the park, and a run in the morning followed by a yoga session in the afternoon. My diet depends on the time of day. I am often not hungry, but I am never hungry. I feel energized and I have stamina. It",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves walking around my neighborhood and I’m getting my daily exercise from people I come across, who are always so kind. The kindness in this world is truly something to behold.

I’ve tried to remember to do the same. I try to put my own life into perspective and",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves a lot of coffee, a quick lunch, a run, a long walk, a relaxing dinner, and then bed.

It’s a rather monotonous routine, to be sure, but it’s important to be able to take breaks. To me, the breaks are",gpt-neo-1.3B,64,0.7292192837760191
My daily routine involves,"My daily routine involves wearing a t-shirt with a large X over my heart. I also wear a black dress shirt and a black pants suit. I also wear my hair in a severe braid and a pair of black sunglasses. The t-shirt goes over my chest, then down the sides of my hips.",gpt-neo-1.3B,64,0.7292192837760191
