,input_prompt,completion,model,max_tokens,temperature
11369,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11370,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11371,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up at 7 AM, exercising for 30 minutes, taking a shower, having breakfast, and then starting my work for the",mistral-large-latest,34,0.468733940229258
11372,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11373,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising for 30 minutes, having breakfast, and then starting my work for the day.",mistral-large-latest,34,0.468733940229258
11374,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11375,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11376,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, eating breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11377,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11378,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves drinking coffee, checking emails, and going for a morning walk.",mistral-large-latest,34,0.468733940229258
11379,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11380,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up at 7 AM, exercising for 30 minutes, and then having breakfast.",mistral-large-latest,34,0.468733940229258
11381,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising for 30 minutes, and having breakfast while reading the news.",mistral-large-latest,34,0.468733940229258
11382,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11383,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11384,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, and having breakfast.",mistral-large-latest,34,0.468733940229258
11385,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising for 30 minutes, and having breakfast while reading the news.",mistral-large-latest,34,0.468733940229258
11386,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11387,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, and having breakfast.",mistral-large-latest,34,0.468733940229258
11388,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11389,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up at 7 AM, having breakfast, and going for a morning walk.",mistral-large-latest,34,0.468733940229258
11390,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up at 7 AM, exercising for 30 minutes, and then having breakfast.",mistral-large-latest,34,0.468733940229258
11391,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11392,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11393,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11394,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, and having breakfast.",mistral-large-latest,34,0.468733940229258
11395,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11396,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11397,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11398,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, and having breakfast.",mistral-large-latest,34,0.468733940229258
11399,My daily routine involves [Example: My daily routine involves brushing my teeth and taking a shower],"My daily routine involves waking up early, exercising, having breakfast, and reading the news.",mistral-large-latest,34,0.468733940229258
11400,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11401,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11402,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly soft and comfortable.,mistral-large-latest,68,0.36262795540104503
11403,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11404,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11405,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11406,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11407,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11408,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11409,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11410,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11411,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11412,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11413,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11414,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11415,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11416,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11417,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11418,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11419,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11420,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11421,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11422,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11423,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11424,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11425,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11426,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11427,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11428,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11429,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11430,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11431,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11432,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11433,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly soft and comfortable.,mistral-large-latest,68,0.36262795540104503
11434,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11435,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11436,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11437,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11438,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11439,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11440,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11441,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11442,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11443,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11444,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11445,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11446,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11447,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11448,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11449,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11450,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11451,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11452,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11453,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11454,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11455,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11456,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11457,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11458,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11459,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11460,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11461,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11462,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11463,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11464,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11465,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11466,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11467,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11468,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11469,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11470,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11471,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11472,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11473,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11474,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11475,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11476,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11477,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11478,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11479,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11480,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11481,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11482,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11483,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11484,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11485,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11486,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11487,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11488,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11489,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11490,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11491,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11492,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11493,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11494,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11495,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11496,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11497,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11498,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's really comfortable.,mistral-large-latest,68,0.36262795540104503
11499,I like this t-shirt because [Example: I like this t-shirt because the graphic is cool.],I like this t-shirt because it's incredibly comfortable.,mistral-large-latest,68,0.36262795540104503
11500,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11501,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11502,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11503,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11504,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11505,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11506,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11507,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11508,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11509,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11510,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11511,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11512,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11513,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11514,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11515,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11516,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11517,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11518,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11519,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11520,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11521,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11522,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11523,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11524,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11525,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11526,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11527,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11528,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11529,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11530,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11531,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11532,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11533,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11534,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11535,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11536,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11537,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11538,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11539,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11540,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11541,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11542,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11543,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11544,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11545,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11546,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11547,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11548,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11549,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11550,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11551,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11552,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11553,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11554,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11555,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11556,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11557,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11558,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11559,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11560,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11561,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11562,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11563,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11564,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11565,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
11566,My biggest fear is [Example: My biggest fear is flying.],My biggest fear is public speaking.,mistral-large-latest,79,0.37732956240348003
